word,frequency,frequency (%)
человек,6,0.145985401459854
люди,6,0.145985401459854
коренной,0,0.0
права,1,0.024330900243309004
нация,0,0.0
социальный,1,0.024330900243309004
безопасность,12,0.291970802919708
образование,0,0.0
общество,9,0.21897810218978103
культура,0,0.0
здравоохранение,0,0.0
программа,6,0.145985401459854
наука,3,0.072992700729927
