word,frequency,frequency (%)
человек,95,0.09170503798519206
люди,70,0.06757213325224677
коренной,0,0.0
права,108,0.1042541484463236
нация,0,0.0
социальный,13,0.012549110461131545
безопасность,99,0.09556630274246329
образование,7,0.006757213325224677
общество,50,0.04826580946589055
культура,10,0.00965316189317811
здравоохранение,0,0.0
программа,148,0.14286679601903604
наука,30,0.028959485679534335
