word,frequency,frequency (%)
экология,21,0.04940362763780084
загрязнение,5,0.011762768485190674
окружающая среда,0,0.0
климат,43,0.1011598089726398
изменение климата,0,0.0
охрана,10,0.023525536970381348
природа,20,0.047051073940762696
экологический,27,0.06351894982002965
