word,frequency,frequency (%)
экология,28,0.04289149982383848
загрязнение,9,0.013786553514805226
окружающая среда,0,0.0
климат,20,0.030636785588456058
изменение климата,0,0.0
охрана,13,0.019913910632496437
природа,16,0.024509428470764847
экологический,44,0.06740092829460333
